palavra,negative,positive
lgt,0.323093634909,0.676906365091
maus,0.334868344541,0.665131655459
laser,0.418630459673,0.581369540327
ocidental,0.352097058995,0.647902941005
cartada,0.290309939341,0.709690060659
figado,0.293184735715,0.706815264285
maua,0.250341120538,0.749658879462
greco,0.514715174496,0.485284825504
ombro,0.697181357737,0.302818642263
anexado,0.652805857728,0.347194142272
paralisacao,0.754480953132,0.245519046868
ampliacao,0.163023467444,0.836976532556
viavel,0.321661500124,0.678338499876
fragmentacao,0.693571021344,0.306428978656
vi,0.545030375136,0.454969624864
fraudulento,0.518062165709,0.481937834291
site,0.290016956649,0.709983043351
desgaste,0.696474370488,0.303525629512
vastos,0.236045887805,0.763954112195
saudavel,0.322488695407,0.677511304593
aprovacao,0.278090515871,0.721909484129
espetaculo,0.21299998851,0.78700001149
reputacao,0.290383785836,0.709616214164
sonham,0.229515786313,0.770484213687
desconforto,0.727414546907,0.272585453093
ilegais,0.756942894665,0.243057105335
fossem,0.694008707067,0.305991292933
romance,0.412898437746,0.587101562254
matthew,0.260929124556,0.739070875444
semanais,0.512998632195,0.487001367805
prejudicados,0.35565982258,0.64434017742
variacoes,0.65144393213,0.34855606787
esquecimento,0.673703422467,0.326296577533
competir,0.319757845804,0.680242154196
monitorados,0.671649511196,0.328350488804
dreyfuss,0.568686713774,0.431313286226
infinito,0.537006770485,0.462993229515
fonografica,0.61823817394,0.38176182606
organizadas,0.636849728026,0.363150271974
retardar,0.592583237517,0.407416762483
diabetes,0.667680603557,0.332319396443
margrethe,0.267071886586,0.732928113414
educadora,0.620956051295,0.379043948705
psb,0.626697975575,0.373302024425
valorizada,0.518727388448,0.481272611552
estrear,0.233926860456,0.766073139544
falhado,0.266598463574,0.733401536426
desoneracoes,0.619306763356,0.380693236644
3par,0.603994482466,0.396005517534
desentendimento,0.454664042123,0.545335957877
testemunhou,0.70142583458,0.29857416542
rielly,0.305822693037,0.694177306963
cruzes,0.711079328142,0.288920671858
encontrara,0.206769771476,0.793230228524
sacudiu,0.602103024526,0.397896975474
momento,0.395350855122,0.604649144878
sacudir,0.266716856202,0.733283143798
complicada,0.409745515892,0.590254484108
tumultuado,0.237904389485,0.762095610515
complicado,0.389948253914,0.610051746086
generalizado,0.649626007148,0.350373992852
humilde,0.396692556056,0.603307443944
microsd,0.24761658147,0.75238341853
combina,0.146510408208,0.853489591792
crack,0.727698532531,0.272301467469
aproxima,0.233318640646,0.766681359354
descrenca,0.700811693469,0.299188306531
constantemente,0.227736453003,0.772263546997
sabatina,0.340210575254,0.659789424746
tics,0.160716608222,0.839283391778
conservador,0.424023281414,0.575976718586
dest,0.61962275842,0.38037724158
crua,0.248216378953,0.751783621047
videochamada,0.495120226962,0.504879773038
especular,0.268880663614,0.731119336386
empolgado,0.382038723958,0.617961276042
vashistha,0.532607010911,0.467392989089
desk,0.216986749449,0.783013250551
solidez,0.174122408862,0.825877591138
povos,0.445555279043,0.554444720957
houvesse,0.677134753834,0.322865246166
calunia,0.636735245162,0.363264754838
microblog,0.444441844889,0.555558155111
amazonas,0.640752455274,0.359247544726
crise,0.679177886133,0.320822113867
contrato,0.258101085494,0.741898914506
sujeira,0.696511914532,0.303488085468
suspendido,0.509553191689,0.490446808311
thiel,0.357291718626,0.642708281374
modelagem,0.15884191582,0.84115808418
desafios,0.370629761592,0.629370238408
inventaram,0.481887980855,0.518112019145
kb2823324,0.662475500297,0.337524499703
habitam,0.239344441771,0.760655558229
sucesso,0.277816824296,0.722183175704
pescoco,0.668867050444,0.331132949556
editara,0.637995150777,0.362004849223
does,0.531871963892,0.468128036108
proeminente,0.260964242855,0.739035757145
pernambuco,0.249028153624,0.750971846376
motivada,0.43064024757,0.56935975243
irracional,0.670126473261,0.329873526739
exponencialmente,0.37655770353,0.62344229647
routers,0.285762046606,0.714237953394
invasao,0.796416480029,0.203583519971
acoes,0.632958136544,0.367041863456
belas,0.246317125015,0.753682874985
iris,0.580972405271,0.419027594729
k800,0.236755481306,0.763244518694
intervem,0.540626407666,0.459373592334
stuxnet,0.719714439077,0.280285560923
condenou,0.319860870078,0.680139129922
armazenem,0.59952782817,0.40047217183
iniciando,0.209274626968,0.790725373032
iria,0.592175260205,0.407824739795
prudente,0.304417942381,0.695582057619
revise,0.530755467372,0.469244532628
concretize,0.588031194628,0.411968805372
comodidade,0.150093633068,0.849906366932
imprescindivel,0.337935661006,0.662064338994
descobre,0.664036070552,0.335963929448
desliguei,0.608351808061,0.391648191939
acessar,0.605553427429,0.394446572571
simulado,0.651155318682,0.348844681318
acessam,0.310536980158,0.689463019842
mero,0.550313671051,0.449686328949
mera,0.275887441005,0.724112558995
obter,0.371421351579,0.628578648421
proporcional,0.260278538716,0.739721461284
filhos,0.581014656503,0.418985343497
ajudem,0.130937497318,0.869062502682
pagadoras,0.626636559927,0.373363440073
danos,0.613779345631,0.386220654369
lidar,0.529209171696,0.470790828304
segurando,0.272962290732,0.727037709268
decreta,0.655129629002,0.344870370998
acoplado,0.225695512679,0.774304487321
interrupcao,0.756596148307,0.243403851693
proporcionar,0.238239945467,0.761760054533
aprofundado,0.248251795964,0.751748204036
informatizada,0.541991519799,0.458008480201
dizendo,0.598948995352,0.401051004648
informatizado,0.287705428717,0.712294571283
dificulta,0.61342061715,0.38657938285
infeccoes,0.762375457902,0.237624542098
condenada,0.679324690566,0.320675309434
desabafo,0.245896665438,0.754103334562
alegar,0.47924766274,0.52075233726
entendo,0.417883193099,0.582116806901
entendi,0.403463746042,0.596536253958
perfurados,0.27553528801,0.72446471199
entende,0.54035670244,0.45964329756
volvo,0.614371751953,0.385628248047
estatico,0.377392056614,0.622607943386
books,0.240992272251,0.759007727749
erradicacao,0.25413113785,0.74586886215
circunstancia,0.493368802644,0.506631197356
estatica,0.617491668549,0.382508331451
dispares,0.260280826343,0.739719173657
bagunca,0.654244233039,0.345755766961
sofresse,0.719159291679,0.280840708321
colega,0.276650899174,0.723349100826
licao,0.222933012705,0.777066987295
melhorada,0.301469560718,0.698530439282
replica,0.598413834641,0.401586165359
melhorado,0.183483873158,0.816516126842
regras,0.644250624815,0.355749375185
restituicao,0.449481831902,0.550518168098
coisa,0.431308961954,0.568691038046
bebado,0.664686925723,0.335313074277
descongestionar,0.650029029667,0.349970970333
tocador,0.237934571032,0.762065428968
exigentes,0.448990305066,0.551009694934
premente,0.524028325199,0.475971674801
privilegios,0.638264662475,0.361735337525
paralisar,0.717869386763,0.282130613237
compativeis,0.199353327525,0.800646672475
disse,0.407723957277,0.592276042723
participei,0.558489641155,0.441510358845
vmworld,0.503886098465,0.496113901535
esbarrar,0.681194698512,0.318805301488
cortando,0.549869867573,0.450130132427
adaptada,0.312065499313,0.687934500687
emocao,0.234469402352,0.765530597648
manufaturado,0.548991782113,0.451008217887
laudo,0.247699383076,0.752300616924
reduz,0.567127676095,0.432872323905
externou,0.325109790115,0.674890209885
gerenciar,0.4378778998,0.5621221002
prometeu,0.265456697556,0.734543302444
aguilhar,0.56496197508,0.43503802492
desencoraja,0.256246457726,0.743753542274
fogao,0.653678262921,0.346321737079
inpi,0.257003860051,0.742996139949
unica,0.182554266696,0.817445733304
relacionamos,0.478848867426,0.521151132574
infrator,0.733664995265,0.266335004735
ativistas,0.530639197221,0.469360802779
unico,0.193475994782,0.806524005218
raciocinio,0.18864050751,0.81135949249
colegas,0.381040752628,0.618959247372
organizacionais,0.504286073378,0.495713926622
cartilha,0.221563203952,0.778436796048
porno,0.712157835142,0.287842164858
anormalidade,0.745921420111,0.254078579889
automatize,0.355498008702,0.644501991298
divertir,0.195167766861,0.804832233139
retirar,0.677401036839,0.322598963161
automatiza,0.174417763453,0.825582236547
circulante,0.275952228328,0.724047771672
galeao,0.682078003825,0.317921996175
cukier,0.589069149454,0.410930850546
integrado,0.223332847601,0.776667152399
aprovou,0.230508715551,0.769491284449
chapeu,0.678497619691,0.321502380309
afirmar,0.446526861409,0.553473138591
residencial,0.186754898276,0.813245101724
integrada,0.189518289909,0.810481710091
quadrado,0.257771943122,0.742228056878
transformador,0.296868893141,0.703131106859
mania,0.621840493692,0.378159506308
calegari,0.246268765693,0.753731234307
coordenada,0.465451760749,0.534548239251
ressalvado,0.423195014803,0.576804985197
almocos,0.574047204462,0.425952795538
queriam,0.412133546752,0.587866453248
furacoes,0.767255280123,0.232744719877
exibir,0.524710387944,0.475289612056
infectado,0.524073362989,0.475926637011
associa,0.208427350089,0.791572649911
curtas,0.543564649614,0.456435350386
upload,0.577062462532,0.422937537468
foge,0.617432763743,0.382567236257
pairam,0.331231246231,0.668768753769
exclusao,0.722984923325,0.277015076675
indices,0.298053094414,0.701946905586
fogo,0.726990162272,0.273009837728
esforcos,0.450791648069,0.549208351931
hipocrisia,0.69390157759,0.30609842241
refiro,0.573264902304,0.426735097696
jovens,0.189863857664,0.810136142336
patronal,0.263574025766,0.736425974234
pitombo,0.298158192794,0.701841807206
presidiu,0.253975275883,0.746024724117
loucura,0.441754851248,0.558245148752
fomentando,0.134489069264,0.865510930736
confianca,0.349623476375,0.650376523625
aeronautico,0.21297241622,0.78702758378
negligencia,0.579024867923,0.420975132077
justificavel,0.31525605139,0.68474394861
balanco,0.569034793545,0.430965206455
perdas,0.77689552451,0.22310447549
perdao,0.317018240268,0.682981759732
gordinho,0.550872394169,0.449127605831
acompanhado,0.222914979358,0.777085020642
reembolsar,0.637715299931,0.362284700069
ribamar,0.282819729214,0.717180270786
interno,0.520663306573,0.479336693427
mantido,0.239870647465,0.760129352535
maratona,0.218794256941,0.781205743059
revele,0.272604691867,0.727395308133
voga,0.228381584775,0.771618415225
repetem,0.689359157424,0.310640842576
desculpar,0.65582721009,0.34417278991
aventureiros,0.600960128154,0.399039871846
alcancado,0.52102373371,0.47897626629
anular,0.530591198042,0.469408801958
walkie,0.627168644004,0.372831355996
adquiridos,0.631275667507,0.368724332493
contrarias,0.49080720977,0.50919279023
comprometia,0.65392244568,0.34607755432
subestimada,0.61571648341,0.38428351659
melhorou,0.176049431343,0.823950568657
frase,0.615556392782,0.384443607218
exibe,0.243206874942,0.756793125058
dispendioso,0.52891562823,0.47108437177
anarquia,0.452459716603,0.547540283397
adicionamos,0.197348172655,0.802651827345
formulacao,0.164380406325,0.835619593675
rancho,0.443835089855,0.556164910145
estancia,0.206869891537,0.793130108463
negativo,0.448633344554,0.551366655446
preciosas,0.639279842828,0.360720157172
criptografia,0.656810371757,0.343189628243
urgencias,0.507095602932,0.492904397068
comcast,0.479808191124,0.520191808876
indiferenca,0.416343645078,0.583656354922
contaminar,0.710818535718,0.289181464282
continuar,0.561739109603,0.438260890397
award,0.163867747613,0.836132252387
itaim,0.63943682247,0.36056317753
reticente,0.647496852559,0.352503147441
assistimos,0.486424778319,0.513575221681
essencialidade,0.42286310372,0.57713689628
tnu,0.3365386637,0.6634613363
1992,0.672856355791,0.327143644209
custa,0.568618264264,0.431381735736
custo,0.593034348003,0.406965651997
worm,0.569987836966,0.430012163034
kfouri,0.644195372441,0.355804627559
permite,0.15275746528,0.84724253472
oxido,0.601834943955,0.398165056045
crackers,0.764036579197,0.235963420803
16gb,0.387788425384,0.612211574616
desconto,0.407615143257,0.592384856743
esqueca,0.529835120243,0.470164879757
559,0.597916247848,0.402083752152
impedidos,0.323584389234,0.676415610766
cortara,0.339214115546,0.660785884454
walsh,0.250560396192,0.749439603808
sufixo,0.280000735627,0.719999264373
burlando,0.652061693734,0.347938306266
yang,0.386180325872,0.613819674128
hackeados,0.761276641625,0.238723358375
boato,0.678414748474,0.321585251526
recovery,0.439531585404,0.560468414596
expressao,0.291531545148,0.708468454852
expressam,0.252007238017,0.747992761983
cronica,0.639298765101,0.360701234899
boate,0.564092625886,0.435907374114
autoajuda,0.606305487956,0.393694512044
nivelar,0.624439039073,0.375560960927
expressar,0.569741005163,0.430258994837
significar,0.472031755985,0.527968244015
beach,0.629126127974,0.370873872026
encarada,0.513172037776,0.486827962224
adir,0.270387111629,0.729612888371
parcelas,0.450315738691,0.549684261309
matias,0.223053716984,0.776946283016
fiquei,0.254074326369,0.745925673631
inexistencia,0.622686001149,0.377313998851
apresentacao,0.345802726538,0.654197273462
apreendida,0.659706850823,0.340293149177
recuperado,0.658904383095,0.341095616905
adia,0.646713283761,0.353286716239
cibercriminosos,0.729676219065,0.270323780935
acessiveis,0.158105713872,0.841894286128
trabalhoso,0.39552165524,0.60447834476
limitacao,0.622270110255,0.377729889745
lar,0.215197178621,0.784802821379
trajetoria,0.573254890735,0.426745109265
delator,0.528551475676,0.471448524324
padre,0.432408406349,0.567591593651
schneider,0.558920464204,0.441079535796
animador,0.390209091872,0.609790908128
diferencial,0.230527305009,0.769472694991
cuidados,0.636125289404,0.363874710596
conversivel,0.239682494455,0.760317505545
neto,0.215643231271,0.784356768729
tranquilidade,0.201149798313,0.798850201687
desconhecimento,0.489545113421,0.510454886579
elevam,0.549258120824,0.450741879176
elevar,0.352677840927,0.647322159073
pascal,0.180938684507,0.819061315493
modesto,0.376753765434,0.623246234566
defendera,0.624397801588,0.375602198412
decidi,0.411891832577,0.588108167423
proibir,0.671873172267,0.328126827733
fogueira,0.693101908606,0.306898091394
redesenhando,0.182609204765,0.817390795235
descontrole,0.69170600388,0.30829399612
atacou,0.685971156009,0.314028843991
ilegal,0.724554105784,0.275445894216
valor,0.326008729699,0.673991270301
proibia,0.609459671106,0.390540328894
aeroportos,0.662124473299,0.337875526701
pego,0.433743177183,0.566256822817
embutir,0.507877579606,0.492122420394
solarwinds,0.191540478458,0.808459521542
autorizados,0.380538574983,0.619461425017
disfarcado,0.645075989533,0.354924010467
demorada,0.604387476047,0.395612523953
lixeira,0.604081112388,0.395918887612
kroes,0.294822686506,0.705177313494
demorado,0.392852956815,0.607147043185
vidal,0.22706618597,0.77293381403
perguntas,0.378466960862,0.621533039138
perguntar,0.433705221473,0.566294778527
absolve,0.51901906062,0.48098093938
senger,0.575758199726,0.424241800274
discordia,0.483259736234,0.516740263766
promover,0.13698419962,0.86301580038
feeds,0.220143457242,0.779856542758
resiliencia,0.205938263058,0.794061736942
vidas,0.232825558785,0.767174441215
descriptografar,0.690457944547,0.309542055453
recolhido,0.366666344047,0.633333655953
explanacao,0.391162194753,0.608837805247
disparidades,0.653248328107,0.346751671893
reparar,0.726254369982,0.273745630018
crimes,0.770906428605,0.229093571395
coordenador,0.164227856054,0.835772143946
procurar,0.247258617009,0.752741382991
aumentando,0.353863712725,0.646136287275
apuracoes,0.712559220347,0.287440779653
logo,0.289385018804,0.710614981196
milagre,0.281477293571,0.718522706429
madura,0.17015986952,0.82984013048
burlar,0.696107603645,0.303892396355
estimulando,0.151162798519,0.848837201481
recchia,0.421148446273,0.578851553727
buscando,0.292901890896,0.707098109104
maduro,0.354895903636,0.645104096364
